X1,X2,y
0.7351940221225949,0.3331451520286419,3.1081898254402685
0.9621885451174382,0.08110138998799676,3.3677557475338737
0.24875314351995803,0.40724117141380733,2.641951190088411
0.5761573344178369,0.23223414217094274,2.7906504299625787
0.592041931271839,0.13248763475798297,3.0147270635474106
0.5722519057908734,0.05342718178682526,2.47591063365702
0.2230816326406183,0.7255943642105788,3.715652608233248
0.952749011516985,0.011427458625031028,2.975295850205872
0.44712537861762736,0.7705807485027762,4.585991717935027
0.8464086724711278,0.14694664540037505,3.5635546079974296
0.6994792753175043,0.07952208258675575,2.8699010762651582
0.29743695085513366,0.08960303423860538,2.0092391522755646
0.8137978197024772,0.6720478073539145,4.1200882936651615
0.39650574084698464,0.24536720985284477,2.5600435898108804
0.8811031971111616,0.42053946668009845,3.991298055714193
0.5812728726358587,0.5573687913239169,3.8581404265898604
0.8817353618548528,0.8605511738287938,5.580885767026716
0.6925315900777659,0.7270442627113283,3.8812766764921274
0.7252542798196405,0.27032790523871464,3.119164261987879
0.5013243819267023,0.1314827992911276,2.4645732504619775
0.9560836347232239,0.05537432042119794,2.961578844196851
0.6439901992296374,0.3015986344809425,2.8385497736205374
0.4238550485581797,0.26211814923967824,2.851305416559593
0.6063932141279244,0.45614056680047965,3.65042610511882
0.019193198309333526,0.6832813355476804,2.8454542606505875
0.30157481667454933,0.6956254456388572,3.7687302713946265
0.660173537492685,0.28351884658216664,3.376300042744319
0.29007760721044407,0.3799269559001205,2.72125924369609
0.6180154289988415,0.18115096173690304,2.979624944066141
0.42876870094576613,0.7885455123065187,4.242738982601503
0.13547406422245023,0.0568480764332403,1.3426851120810326
0.29828232595603077,0.6969972417249873,3.3977012479870456
0.5699649107012649,0.7786953959411034,4.454533317482937
0.5908727612481732,0.7774075618487531,4.562541442554049
0.5743252488495788,0.25942256434535493,3.145876381132055
0.6532008198571336,0.37381313793256143,3.3990641863901447
0.6521032700016889,0.587599635196389,4.181359347147793
0.43141843543397396,0.272821902424467,2.440149574707917
0.896546595851063,0.3708527992178887,3.709994300398911
0.36756187004789653,0.19705428018563964,2.29868925589599
0.4358649252656268,0.4598558837560074,2.9876403858030227
0.8919233550156721,0.044612301254114084,3.1227455731248566
0.8061939890460857,0.799795884570618,5.127558214133677
0.7038885835403663,0.07695644698663273,2.7084204491387442
0.10022688731230112,0.518835148831526,2.8416852524231664
0.9194826137446735,0.3068100995451961,4.264656416496135
0.7142412995491114,0.5775429488313755,4.04389539860065
0.9988470065678665,0.9594333408334251,5.325633714260869
0.14944830465799375,0.6455702444560039,3.2854323919081154
0.8681260573682142,0.03536243575549092,2.8296885367624847
0.16249293467637482,0.43040243950806123,2.4868134272493325
0.6155595642838442,0.5100168523182502,3.5164622206827465
0.12381998284944151,0.536177494703452,2.7463750693587023
0.8480082293222344,0.6813925106038379,4.785528597760437
0.8073189587250107,0.2775960977317661,3.321722035484685
0.5691007386145933,0.1288605654663202,3.1278965935140843
0.40718329722599966,0.39267567654709434,2.752267528684995
0.06916699545513805,0.9564057227959488,3.8092718186212045
0.6974287731445636,0.18713089175084474,2.384095211538029
0.45354268267806885,0.903983954928237,4.681908333896233
0.7220555994703479,0.5438059500773263,3.571427392222734
0.8663823259286292,0.4569114216457658,3.968635258450931
0.9755215050028858,0.8820414102298896,5.528249607055301
0.855803342392611,0.45860396176858587,3.9099865786292582
0.011714084185001972,0.7241676366115433,3.6306492475682615
0.3599780644783639,0.399025321703102,3.1656306918949086
0.729990562424058,0.9040443929009577,5.501898522626384
0.17162967726144052,0.6900250201912274,3.1927297104590835
0.5210366062041293,0.6996220542505167,4.423087891288451
0.05433798833925363,0.3277204015571189,2.2158374179358544
0.19999652489640007,0.7567786427368892,3.8631804651726793
0.01852179446061397,0.6360610554471413,3.2025864624583438
0.7936977033574206,0.24002027337970955,3.080265415364207
0.22392468806038013,0.16053882248525642,1.8233864383320542
0.3453516806969027,0.7963914745173317,4.295526787777914
0.9280812934655909,0.9591666030352225,5.069757622793116
0.7044144019235328,0.45813882726004285,4.1615773062704955
0.03183892953130785,0.5909841653236849,2.9749133710855666
0.16469415649791275,0.8577226441935546,3.8911302554114306
0.6214784014997635,0.45722345335385706,3.6697540770003916
0.5772285886041676,0.9518744768327362,4.7525967868793
0.23789282137450862,0.5757511620448724,3.115553287736358
0.9342139979247938,0.820767120701315,5.605800442508626
0.613965955965896,0.9088437184127384,5.278968560251562
0.5356328030249583,0.8155238187685688,5.191893075496518
0.589909976354571,0.15941446344895593,2.6395821764859058
0.7301220295167696,0.6288984390617004,4.18230113451739
0.31194499547960186,0.3984342586196771,2.6906342753332377
0.3982210622160919,0.0627129520233457,1.7300705116803798
0.20984374897512215,0.42403225188984195,2.6723205646345574
0.18619300588033616,0.2586840668894077,2.2441213199319625
0.9443723899839336,0.8490383084285108,5.427299135120411
0.7395507950492876,0.03330462654669619,2.8531021811551134
0.4904588086175671,0.9589827218634736,4.799311832489421
0.22741462797332324,0.3553688484719296,2.4340731382377947
0.25435648177039294,0.3567068904025429,2.4335165155333334
0.05802916032387562,0.01632850268370789,0.756885197140251
0.4344166255581208,0.18523232523618394,2.03258829574768
